Wohnkanton,Wohnkanton Kürzel,Wohngemeindenummer,Wohngemeinde,Arbeitskanton,Arbeitskanton Kürzel,Arbeitsgemeindenummer,Arbeitsgemeinde,Erwerbstätige
3,LU,7777,Andere Gemeinden,9,ZG,1701,Baar,72
4,UR,1201,Altdorf (UR),9,ZG,1701,Baar,16
4,UR,1202,Andermatt,9,ZG,1701,Baar,5
4,UR,1205,Bürglen (UR),9,ZG,1701,Baar,7
4,UR,1206,Erstfeld,9,ZG,1701,Baar,10
4,UR,1207,Flüelen,9,ZG,1701,Baar,5
4,UR,1213,Schattdorf,9,ZG,1701,Baar,10
4,UR,1214,Seedorf (UR),9,ZG,1701,Baar,8
4,UR,1216,Silenen,9,ZG,1701,Baar,5
4,UR,7777,Andere Gemeinden,9,ZG,1701,Baar,14
5,SZ,1301,Einsiedeln,9,ZG,1701,Baar,75
5,SZ,1311,Gersau,9,ZG,1701,Baar,20
5,SZ,1321,Feusisberg,9,ZG,1701,Baar,24
5,SZ,1322,Freienbach,9,ZG,1701,Baar,72
5,SZ,1323,Wollerau,9,ZG,1701,Baar,48
5,SZ,1331,Küssnacht (SZ),9,ZG,1701,Baar,229
5,SZ,1341,Altendorf,9,ZG,1701,Baar,25
5,SZ,1342,Galgenen,9,ZG,1701,Baar,17
5,SZ,1344,Lachen,9,ZG,1701,Baar,32
5,SZ,1345,Reichenburg,9,ZG,1701,Baar,8
5,SZ,1346,Schübelbach,9,ZG,1701,Baar,24
5,SZ,1347,Tuggen,9,ZG,1701,Baar,9
5,SZ,1349,Wangen (SZ),9,ZG,1701,Baar,13
5,SZ,1362,Arth,9,ZG,1701,Baar,254
5,SZ,1363,Illgau,9,ZG,1701,Baar,6
5,SZ,1364,Ingenbohl,9,ZG,1701,Baar,80
5,SZ,1365,Lauerz,9,ZG,1701,Baar,20
5,SZ,1367,Muotathal,9,ZG,1701,Baar,10
5,SZ,1370,Rothenthurm,9,ZG,1701,Baar,15
5,SZ,1371,Sattel,9,ZG,1701,Baar,60
5,SZ,1372,Schwyz,9,ZG,1701,Baar,109
5,SZ,1373,Steinen,9,ZG,1701,Baar,41
5,SZ,1374,Steinerberg,9,ZG,1701,Baar,12
5,SZ,7777,Andere Gemeinden,9,ZG,1701,Baar,14
6,OW,1401,Alpnach,9,ZG,1701,Baar,15
6,OW,1402,Engelberg,9,ZG,1701,Baar,10
6,OW,1403,Giswil,9,ZG,1701,Baar,6
6,OW,1404,Kerns,9,ZG,1701,Baar,7
6,OW,1406,Sachseln,9,ZG,1701,Baar,14
6,OW,1407,Sarnen,9,ZG,1701,Baar,20
7,NW,1501,Beckenried,9,ZG,1701,Baar,14
7,NW,1502,Buochs,9,ZG,1701,Baar,10
7,NW,1503,Dallenwil,9,ZG,1701,Baar,9
7,NW,1505,Ennetbürgen,9,ZG,1701,Baar,19
7,NW,1506,Ennetmoos,9,ZG,1701,Baar,5
7,NW,1507,Hergiswil (NW),9,ZG,1701,Baar,27
7,NW,1508,Oberdorf (NW),9,ZG,1701,Baar,7
7,NW,1509,Stans,9,ZG,1701,Baar,18
7,NW,1510,Stansstad,9,ZG,1701,Baar,24
7,NW,1511,Wolfenschiessen,9,ZG,1701,Baar,5
8,GL,1630,Glarus Nord,9,ZG,1701,Baar,11
8,GL,1632,Glarus,9,ZG,1701,Baar,7
9,ZG,1701,Baar,9,ZG,1701,Baar,4323
9,ZG,1702,Cham,9,ZG,1701,Baar,761
9,ZG,1703,Hünenberg,9,ZG,1701,Baar,348
9,ZG,1704,Menzingen,9,ZG,1701,Baar,267
9,ZG,1705,Neuheim,9,ZG,1701,Baar,213
9,ZG,1706,Oberägeri,9,ZG,1701,Baar,311
9,ZG,1707,Risch,9,ZG,1701,Baar,422
9,ZG,1708,Steinhausen,9,ZG,1701,Baar,717
9,ZG,1709,Unterägeri,9,ZG,1701,Baar,487
9,ZG,1710,Walchwil,9,ZG,1701,Baar,151
9,ZG,1711,Zug,9,ZG,1701,Baar,1950
10,FR,2183,Corminboeuf,9,ZG,1701,Baar,5
10,FR,2196,Fribourg,9,ZG,1701,Baar,6
10,FR,7777,Andere Gemeinden,9,ZG,1701,Baar,44
11,SO,2543,Bettlach,9,ZG,1701,Baar,5
11,SO,2553,Oberdorf (SO),9,ZG,1701,Baar,5
11,SO,2573,Dulliken,9,ZG,1701,Baar,5
11,SO,2581,Olten,9,ZG,1701,Baar,10
11,SO,2601,Solothurn,9,ZG,1701,Baar,5
11,SO,7777,Andere Gemeinden,9,ZG,1701,Baar,75
12,BS,2701,Basel,9,ZG,1701,Baar,67
12,BS,2703,Riehen,9,ZG,1701,Baar,7
13,BL,2762,Allschwil,9,ZG,1701,Baar,5
13,BL,2766,Birsfelden,9,ZG,1701,Baar,5
13,BL,2770,Muttenz,9,ZG,1701,Baar,7
13,BL,2771,Oberwil (BL),9,ZG,1701,Baar,6
13,BL,2829,Liestal,9,ZG,1701,Baar,5
13,BL,2831,Pratteln,9,ZG,1701,Baar,6
13,BL,7777,Andere Gemeinden,9,ZG,1701,Baar,44
14,SH,2937,Neuhausen am Rheinfall,9,ZG,1701,Baar,6
14,SH,2939,Schaffhausen,9,ZG,1701,Baar,16
14,SH,7777,Andere Gemeinden,9,ZG,1701,Baar,14
15,AR,3001,Herisau,9,ZG,1701,Baar,5
15,AR,7777,Andere Gemeinden,9,ZG,1701,Baar,10
17,SG,3203,St. Gallen,9,ZG,1701,Baar,21
17,SG,3293,Mels,9,ZG,1701,Baar,9
17,SG,3295,Quarten,9,ZG,1701,Baar,8
17,SG,3312,Benken (SG),9,ZG,1701,Baar,7
17,SG,3315,Schänis,9,ZG,1701,Baar,9
17,SG,3339,Uznach,9,ZG,1701,Baar,12
17,SG,3340,Rapperswil-Jona,9,ZG,1701,Baar,33
17,SG,3341,Gommiswald,9,ZG,1701,Baar,7
17,SG,3342,Eschenbach (SG),9,ZG,1701,Baar,7
17,SG,3426,Zuzwil (SG),9,ZG,1701,Baar,5
17,SG,3427,Wil (SG),9,ZG,1701,Baar,14
17,SG,7777,Andere Gemeinden,9,ZG,1701,Baar,55
18,GR,3851,Davos,9,ZG,1701,Baar,9
18,GR,3901,Chur,9,ZG,1701,Baar,7
18,GR,7777,Andere Gemeinden,9,ZG,1701,Baar,34
19,AG,4001,Aarau,9,ZG,1701,Baar,10
19,AG,4005,Erlinsbach (AG),9,ZG,1701,Baar,5
19,AG,4006,Gränichen,9,ZG,1701,Baar,5
19,AG,4021,Baden,9,ZG,1701,Baar,21
19,AG,4023,Bergdietikon,9,ZG,1701,Baar,9
19,AG,4030,Killwangen,9,ZG,1701,Baar,5
19,AG,4033,Mellingen,9,ZG,1701,Baar,10
19,AG,4034,Neuenhof,9,ZG,1701,Baar,8
19,AG,4037,Oberrohrdorf,9,ZG,1701,Baar,9
19,AG,4038,Obersiggenthal,9,ZG,1701,Baar,5
19,AG,4040,Spreitenbach,9,ZG,1701,Baar,11
19,AG,4041,Stetten (AG),9,ZG,1701,Baar,6
19,AG,4045,Wettingen,9,ZG,1701,Baar,23
19,AG,4047,Würenlingen,9,ZG,1701,Baar,9
19,AG,4048,Würenlos,9,ZG,1701,Baar,9
19,AG,4061,Arni (AG),9,ZG,1701,Baar,10
19,AG,4062,Berikon,9,ZG,1701,Baar,15
19,AG,4063,Bremgarten (AG),9,ZG,1701,Baar,26
19,AG,4064,Büttikon,9,ZG,1701,Baar,5
19,AG,4065,Dottikon,9,ZG,1701,Baar,7
19,AG,4071,Jonen,9,ZG,1701,Baar,17
19,AG,4072,Niederwil (AG),9,ZG,1701,Baar,5
19,AG,4073,Oberlunkhofen,9,ZG,1701,Baar,20
19,AG,4074,Oberwil-Lieli,9,ZG,1701,Baar,5
19,AG,4075,Rudolfstetten-Friedlisberg,9,ZG,1701,Baar,11
19,AG,4079,Unterlunkhofen,9,ZG,1701,Baar,10
19,AG,4080,Villmergen,9,ZG,1701,Baar,17
19,AG,4081,Widen,9,ZG,1701,Baar,8
19,AG,4082,Wohlen (AG),9,ZG,1701,Baar,38
19,AG,4083,Zufikon,9,ZG,1701,Baar,12
19,AG,4084,Islisberg,9,ZG,1701,Baar,5
19,AG,4131,Beinwil am See,9,ZG,1701,Baar,5
19,AG,4139,Menziken,9,ZG,1701,Baar,7
19,AG,4141,Reinach (AG),9,ZG,1701,Baar,9
19,AG,4163,Frick,9,ZG,1701,Baar,5
19,AG,4165,Gipf-Oberfrick,9,ZG,1701,Baar,5
19,AG,4170,Laufenburg,9,ZG,1701,Baar,6
19,AG,4196,Fahrwangen,9,ZG,1701,Baar,9
19,AG,4201,Lenzburg,9,ZG,1701,Baar,10
19,AG,4208,Seengen,9,ZG,1701,Baar,11
19,AG,4221,Abtwil,9,ZG,1701,Baar,33
19,AG,4222,Aristau,9,ZG,1701,Baar,27
19,AG,4223,Auw,9,ZG,1701,Baar,49
19,AG,4224,Beinwil (Freiamt),9,ZG,1701,Baar,27
19,AG,4228,Boswil,9,ZG,1701,Baar,13
19,AG,4229,Bünzen,9,ZG,1701,Baar,11
19,AG,4230,Buttwil,9,ZG,1701,Baar,11
19,AG,4231,Dietwil,9,ZG,1701,Baar,39
19,AG,4234,Merenschwand,9,ZG,1701,Baar,45
19,AG,4235,Mühlau,9,ZG,1701,Baar,31
19,AG,4236,Muri (AG),9,ZG,1701,Baar,71
19,AG,4237,Oberrüti,9,ZG,1701,Baar,53
19,AG,4238,Rottenschwil,9,ZG,1701,Baar,6
19,AG,4239,Sins,9,ZG,1701,Baar,143
19,AG,4240,Waltenschwil,9,ZG,1701,Baar,14
19,AG,4258,Rheinfelden,9,ZG,1701,Baar,10
19,AG,4274,Brittnau,9,ZG,1701,Baar,9
19,AG,4280,Oftringen,9,ZG,1701,Baar,15
19,AG,4282,Rothrist,9,ZG,1701,Baar,6
19,AG,4289,Zofingen,9,ZG,1701,Baar,16
19,AG,7777,Andere Gemeinden,9,ZG,1701,Baar,177
20,TG,4401,Arbon,9,ZG,1701,Baar,5
20,TG,4551,Aadorf,9,ZG,1701,Baar,5
20,TG,4566,Frauenfeld,9,ZG,1701,Baar,10
20,TG,4746,Münchwilen (TG),9,ZG,1701,Baar,6
20,TG,7777,Andere Gemeinden,9,ZG,1701,Baar,57
21,TI,7777,Andere Gemeinden,9,ZG,1701,Baar,41
24,NE,6416,Milvignes,9,ZG,1701,Baar,5
24,NE,7777,Andere Gemeinden,9,ZG,1701,Baar,18
26,JU,7777,Andere Gemeinden,9,ZG,1701,Baar,10
77,ZZ,7777,Andere Gemeinden,9,ZG,1701,Baar,12
1,ZH,1,Aeugst am Albis,9,ZG,1702,Cham,7
1,ZH,2,Affoltern am Albis,9,ZG,1702,Cham,83
1,ZH,3,Bonstetten,9,ZG,1702,Cham,15
1,ZH,4,Hausen am Albis,9,ZG,1702,Cham,38
1,ZH,5,Hedingen,9,ZG,1702,Cham,15
1,ZH,6,Kappel am Albis,9,ZG,1702,Cham,10
1,ZH,7,Knonau,9,ZG,1702,Cham,52
1,ZH,8,Maschwanden,9,ZG,1702,Cham,9
1,ZH,9,Mettmenstetten,9,ZG,1702,Cham,65
1,ZH,10,Obfelden,9,ZG,1702,Cham,44
1,ZH,11,Ottenbach,9,ZG,1702,Cham,17
1,ZH,14,Wettswil am Albis,9,ZG,1702,Cham,6
1,ZH,66,Opfikon,9,ZG,1702,Cham,10
1,ZH,69,Wallisellen,9,ZG,1702,Cham,7
1,ZH,96,Regensdorf,9,ZG,1702,Cham,7
1,ZH,131,Adliswil,9,ZG,1702,Cham,23
1,ZH,132,Hirzel,9,ZG,1702,Cham,9
1,ZH,133,Horgen,9,ZG,1702,Cham,21
1,ZH,135,Kilchberg (ZH),9,ZG,1702,Cham,6
1,ZH,136,Langnau am Albis,9,ZG,1702,Cham,7
1,ZH,137,Oberrieden,9,ZG,1702,Cham,7
1,ZH,138,Richterswil,9,ZG,1702,Cham,12
1,ZH,141,Thalwil,9,ZG,1702,Cham,21
1,ZH,142,Wädenswil,9,ZG,1702,Cham,17
1,ZH,152,Herrliberg,9,ZG,1702,Cham,6
1,ZH,154,Küsnacht (ZH),9,ZG,1702,Cham,8
1,ZH,161,Zollikon,9,ZG,1702,Cham,8
1,ZH,174,Illnau-Effretikon,9,ZG,1702,Cham,5
1,ZH,176,Lindau,9,ZG,1702,Cham,6
1,ZH,191,Dübendorf,9,ZG,1702,Cham,13
1,ZH,198,Uster,9,ZG,1702,Cham,7
1,ZH,199,Volketswil,9,ZG,1702,Cham,7
1,ZH,230,Winterthur,9,ZG,1702,Cham,23
1,ZH,242,Birmensdorf (ZH),9,ZG,1702,Cham,8
1,ZH,243,Dietikon,9,ZG,1702,Cham,16
1,ZH,247,Schlieren,9,ZG,1702,Cham,19
1,ZH,250,Urdorf,9,ZG,1702,Cham,10
1,ZH,261,Zürich,9,ZG,1702,Cham,199
1,ZH,7777,Andere Gemeinden,9,ZG,1702,Cham,158
2,BE,329,Langenthal,9,ZG,1702,Cham,5
2,BE,351,Bern,9,ZG,1702,Cham,14
2,BE,7777,Andere Gemeinden,9,ZG,1702,Cham,75
3,LU,1023,Ballwil,9,ZG,1702,Cham,22
3,LU,1024,Emmen,9,ZG,1702,Cham,94
3,LU,1026,Eschenbach (LU),9,ZG,1702,Cham,15
3,LU,1030,Hitzkirch,9,ZG,1702,Cham,22
3,LU,1031,Hochdorf,9,ZG,1702,Cham,49
3,LU,1032,Hohenrain,9,ZG,1702,Cham,21
3,LU,1033,Inwil,9,ZG,1702,Cham,37
3,LU,1037,Rain,9,ZG,1702,Cham,11
3,LU,1039,Römerswil,9,ZG,1702,Cham,13
3,LU,1040,Rothenburg,9,ZG,1702,Cham,15
3,LU,1041,Schongau,9,ZG,1702,Cham,5
3,LU,1051,Adligenswil,9,ZG,1702,Cham,34
3,LU,1052,Buchrain,9,ZG,1702,Cham,40
3,LU,1053,Dierikon,9,ZG,1702,Cham,7
3,LU,1054,Ebikon,9,ZG,1702,Cham,67
3,LU,1055,Gisikon,9,ZG,1702,Cham,21
3,LU,1056,Greppen,9,ZG,1702,Cham,10
3,LU,1057,Honau,9,ZG,1702,Cham,7
3,LU,1058,Horw,9,ZG,1702,Cham,42
3,LU,1059,Kriens,9,ZG,1702,Cham,67
3,LU,1061,Luzern,9,ZG,1702,Cham,268
3,LU,1062,Malters,9,ZG,1702,Cham,15
3,LU,1063,Meggen,9,ZG,1702,Cham,32
3,LU,1064,Meierskappel,9,ZG,1702,Cham,30
3,LU,1065,Root,9,ZG,1702,Cham,72
3,LU,1067,Udligenswil,9,ZG,1702,Cham,14
3,LU,1068,Vitznau,9,ZG,1702,Cham,6
3,LU,1069,Weggis,9,ZG,1702,Cham,25
3,LU,1081,Beromünster,9,ZG,1702,Cham,17
3,LU,1084,Eich,9,ZG,1702,Cham,8
3,LU,1093,Neuenkirch,9,ZG,1702,Cham,19
3,LU,1094,Nottwil,9,ZG,1702,Cham,5
3,LU,1098,Ruswil,9,ZG,1702,Cham,8
3,LU,1099,Schenkon,9,ZG,1702,Cham,7
3,LU,1102,Sempach,9,ZG,1702,Cham,11
3,LU,1103,Sursee,9,ZG,1702,Cham,20
3,LU,1104,Triengen,9,ZG,1702,Cham,6
3,LU,1107,Wolhusen,9,ZG,1702,Cham,5
3,LU,1125,Dagmersellen,9,ZG,1702,Cham,6
3,LU,7777,Andere Gemeinden,9,ZG,1702,Cham,59
4,UR,1201,Altdorf (UR),9,ZG,1702,Cham,15
4,UR,1205,Bürglen (UR),9,ZG,1702,Cham,5
4,UR,1206,Erstfeld,9,ZG,1702,Cham,7
4,UR,1207,Flüelen,9,ZG,1702,Cham,9
4,UR,1213,Schattdorf,9,ZG,1702,Cham,7
5,SZ,1301,Einsiedeln,9,ZG,1702,Cham,25
5,SZ,1311,Gersau,9,ZG,1702,Cham,8
5,SZ,1321,Feusisberg,9,ZG,1702,Cham,10
5,SZ,1322,Freienbach,9,ZG,1702,Cham,13
5,SZ,1323,Wollerau,9,ZG,1702,Cham,14
5,SZ,1331,Küssnacht (SZ),9,ZG,1702,Cham,148
5,SZ,1341,Altendorf,9,ZG,1702,Cham,5
5,SZ,1362,Arth,9,ZG,1702,Cham,129
5,SZ,1364,Ingenbohl,9,ZG,1702,Cham,36
5,SZ,1365,Lauerz,9,ZG,1702,Cham,12
5,SZ,1366,Morschach,9,ZG,1702,Cham,5
5,SZ,1367,Muotathal,9,ZG,1702,Cham,6
5,SZ,1370,Rothenthurm,9,ZG,1702,Cham,12
5,SZ,1371,Sattel,9,ZG,1702,Cham,10
5,SZ,1372,Schwyz,9,ZG,1702,Cham,69
5,SZ,1373,Steinen,9,ZG,1702,Cham,22
5,SZ,7777,Andere Gemeinden,9,ZG,1702,Cham,24
6,OW,1401,Alpnach,9,ZG,1702,Cham,12
6,OW,1403,Giswil,9,ZG,1702,Cham,5
6,OW,1404,Kerns,9,ZG,1702,Cham,11
6,OW,1406,Sachseln,9,ZG,1702,Cham,10
6,OW,1407,Sarnen,9,ZG,1702,Cham,16
6,OW,7777,Andere Gemeinden,9,ZG,1702,Cham,5
7,NW,1501,Beckenried,9,ZG,1702,Cham,8
7,NW,1502,Buochs,9,ZG,1702,Cham,11
7,NW,1503,Dallenwil,9,ZG,1702,Cham,8
7,NW,1505,Ennetbürgen,9,ZG,1702,Cham,11
7,NW,1506,Ennetmoos,9,ZG,1702,Cham,12
7,NW,1507,Hergiswil (NW),9,ZG,1702,Cham,24
7,NW,1508,Oberdorf (NW),9,ZG,1702,Cham,5
7,NW,1509,Stans,9,ZG,1702,Cham,19
7,NW,1510,Stansstad,9,ZG,1702,Cham,14
7,NW,7777,Andere Gemeinden,9,ZG,1702,Cham,6
8,GL,7777,Andere Gemeinden,9,ZG,1702,Cham,6
9,ZG,1701,Baar,9,ZG,1702,Cham,367
9,ZG,1702,Cham,9,ZG,1702,Cham,1951
9,ZG,1703,Hünenberg,9,ZG,1702,Cham,449
9,ZG,1704,Menzingen,9,ZG,1702,Cham,57
9,ZG,1705,Neuheim,9,ZG,1702,Cham,25
9,ZG,1706,Oberägeri,9,ZG,1702,Cham,60
9,ZG,1707,Risch,9,ZG,1702,Cham,332
9,ZG,1708,Steinhausen,9,ZG,1702,Cham,310
9,ZG,1709,Unterägeri,9,ZG,1702,Cham,119
9,ZG,1710,Walchwil,9,ZG,1702,Cham,49
9,ZG,1711,Zug,9,ZG,1702,Cham,487
10,FR,2196,Fribourg,9,ZG,1702,Cham,5
10,FR,7777,Andere Gemeinden,9,ZG,1702,Cham,34
11,SO,2581,Olten,9,ZG,1702,Cham,7
11,SO,7777,Andere Gemeinden,9,ZG,1702,Cham,35
12,BS,2701,Basel,9,ZG,1702,Cham,16
12,BS,2703,Riehen,9,ZG,1702,Cham,5
13,BL,7777,Andere Gemeinden,9,ZG,1702,Cham,32
14,SH,7777,Andere Gemeinden,9,ZG,1702,Cham,14
17,SG,3340,Rapperswil-Jona,9,ZG,1702,Cham,11
17,SG,7777,Andere Gemeinden,9,ZG,1702,Cham,59
18,GR,7777,Andere Gemeinden,9,ZG,1702,Cham,18
19,AG,4001,Aarau,9,ZG,1702,Cham,7
19,AG,4021,Baden,9,ZG,1702,Cham,5
19,AG,4033,Mellingen,9,ZG,1702,Cham,6
19,AG,4040,Spreitenbach,9,ZG,1702,Cham,5
19,AG,4045,Wettingen,9,ZG,1702,Cham,12
19,AG,4048,Würenlos,9,ZG,1702,Cham,5
19,AG,4061,Arni (AG),9,ZG,1702,Cham,6
19,AG,4062,Berikon,9,ZG,1702,Cham,6
19,AG,4063,Bremgarten (AG),9,ZG,1702,Cham,7
19,AG,4071,Jonen,9,ZG,1702,Cham,11
19,AG,4073,Oberlunkhofen,9,ZG,1702,Cham,7
19,AG,4076,Sarmenstorf,9,ZG,1702,Cham,9
19,AG,4079,Unterlunkhofen,9,ZG,1702,Cham,5
19,AG,4080,Villmergen,9,ZG,1702,Cham,11
19,AG,4081,Widen,9,ZG,1702,Cham,6
19,AG,4082,Wohlen (AG),9,ZG,1702,Cham,19
19,AG,4083,Zufikon,9,ZG,1702,Cham,8
19,AG,4084,Islisberg,9,ZG,1702,Cham,6
19,AG,4139,Menziken,9,ZG,1702,Cham,7
19,AG,4141,Reinach (AG),9,ZG,1702,Cham,8
19,AG,4209,Seon,9,ZG,1702,Cham,5
19,AG,4221,Abtwil,9,ZG,1702,Cham,34
19,AG,4222,Aristau,9,ZG,1702,Cham,16
19,AG,4223,Auw,9,ZG,1702,Cham,52
19,AG,4224,Beinwil (Freiamt),9,ZG,1702,Cham,10
19,AG,4228,Boswil,9,ZG,1702,Cham,16
19,AG,4230,Buttwil,9,ZG,1702,Cham,7
19,AG,4231,Dietwil,9,ZG,1702,Cham,36
19,AG,4234,Merenschwand,9,ZG,1702,Cham,33
19,AG,4235,Mühlau,9,ZG,1702,Cham,31
19,AG,4236,Muri (AG),9,ZG,1702,Cham,41
19,AG,4237,Oberrüti,9,ZG,1702,Cham,59
19,AG,4239,Sins,9,ZG,1702,Cham,110
19,AG,4240,Waltenschwil,9,ZG,1702,Cham,5
19,AG,7777,Andere Gemeinden,9,ZG,1702,Cham,168
20,TG,7777,Andere Gemeinden,9,ZG,1702,Cham,31
21,TI,5192,Lugano,9,ZG,1702,Cham,8
21,TI,7777,Andere Gemeinden,9,ZG,1702,Cham,20
22,VD,7777,Andere Gemeinden,9,ZG,1702,Cham,11
24,NE,7777,Andere Gemeinden,9,ZG,1702,Cham,8
77,ZZ,7777,Andere Gemeinden,9,ZG,1702,Cham,12
1,ZH,2,Affoltern am Albis,9,ZG,1703,Hünenberg,30
1,ZH,4,Hausen am Albis,9,ZG,1703,Hünenberg,8
1,ZH,6,Kappel am Albis,9,ZG,1703,Hünenberg,6
1,ZH,7,Knonau,9,ZG,1703,Hünenberg,21
1,ZH,9,Mettmenstetten,9,ZG,1703,Hünenberg,23
1,ZH,10,Obfelden,9,ZG,1703,Hünenberg,27
1,ZH,11,Ottenbach,9,ZG,1703,Hünenberg,8
1,ZH,12,Rifferswil,9,ZG,1703,Hünenberg,8
1,ZH,14,Wettswil am Albis,9,ZG,1703,Hünenberg,5
1,ZH,56,Embrach,9,ZG,1703,Hünenberg,5
1,ZH,62,Kloten,9,ZG,1703,Hünenberg,6
1,ZH,66,Opfikon,9,ZG,1703,Hünenberg,10
1,ZH,90,Niederhasli,9,ZG,1703,Hünenberg,6
1,ZH,96,Regensdorf,9,ZG,1703,Hünenberg,5
1,ZH,131,Adliswil,9,ZG,1703,Hünenberg,8
1,ZH,133,Horgen,9,ZG,1703,Hünenberg,20
1,ZH,136,Langnau am Albis,9,ZG,1703,Hünenberg,6
1,ZH,137,Oberrieden,9,ZG,1703,Hünenberg,6
1,ZH,138,Richterswil,9,ZG,1703,Hünenberg,6
1,ZH,141,Thalwil,9,ZG,1703,Hünenberg,14
1,ZH,142,Wädenswil,9,ZG,1703,Hünenberg,15
1,ZH,154,Küsnacht (ZH),9,ZG,1703,Hünenberg,5
1,ZH,198,Uster,9,ZG,1703,Hünenberg,6
1,ZH,230,Winterthur,9,ZG,1703,Hünenberg,10
1,ZH,242,Birmensdorf (ZH),9,ZG,1703,Hünenberg,6
1,ZH,243,Dietikon,9,ZG,1703,Hünenberg,12
1,ZH,247,Schlieren,9,ZG,1703,Hünenberg,6
1,ZH,261,Zürich,9,ZG,1703,Hünenberg,201
1,ZH,7777,Andere Gemeinden,9,ZG,1703,Hünenberg,144
2,BE,329,Langenthal,9,ZG,1703,Hünenberg,5
2,BE,351,Bern,9,ZG,1703,Hünenberg,19
2,BE,371,Biel/Bienne,9,ZG,1703,Hünenberg,10
2,BE,404,Burgdorf,9,ZG,1703,Hünenberg,8
2,BE,942,Thun,9,ZG,1703,Hünenberg,6
2,BE,7777,Andere Gemeinden,9,ZG,1703,Hünenberg,81
3,LU,1023,Ballwil,9,ZG,1703,Hünenberg,12
3,LU,1024,Emmen,9,ZG,1703,Hünenberg,115
3,LU,1026,Eschenbach (LU),9,ZG,1703,Hünenberg,22
3,LU,1030,Hitzkirch,9,ZG,1703,Hünenberg,26
3,LU,1031,Hochdorf,9,ZG,1703,Hünenberg,39
3,LU,1032,Hohenrain,9,ZG,1703,Hünenberg,7
3,LU,1033,Inwil,9,ZG,1703,Hünenberg,13
3,LU,1037,Rain,9,ZG,1703,Hünenberg,12
3,LU,1040,Rothenburg,9,ZG,1703,Hünenberg,19
3,LU,1041,Schongau,9,ZG,1703,Hünenberg,7
3,LU,1051,Adligenswil,9,ZG,1703,Hünenberg,16
3,LU,1052,Buchrain,9,ZG,1703,Hünenberg,29
3,LU,1053,Dierikon,9,ZG,1703,Hünenberg,13
3,LU,1054,Ebikon,9,ZG,1703,Hünenberg,63
3,LU,1055,Gisikon,9,ZG,1703,Hünenberg,22
3,LU,1056,Greppen,9,ZG,1703,Hünenberg,15
3,LU,1057,Honau,9,ZG,1703,Hünenberg,9
3,LU,1058,Horw,9,ZG,1703,Hünenberg,29
3,LU,1059,Kriens,9,ZG,1703,Hünenberg,55
3,LU,1061,Luzern,9,ZG,1703,Hünenberg,249
3,LU,1062,Malters,9,ZG,1703,Hünenberg,11
3,LU,1063,Meggen,9,ZG,1703,Hünenberg,19
3,LU,1064,Meierskappel,9,ZG,1703,Hünenberg,36
3,LU,1065,Root,9,ZG,1703,Hünenberg,46
3,LU,1067,Udligenswil,9,ZG,1703,Hünenberg,21
3,LU,1069,Weggis,9,ZG,1703,Hünenberg,29
3,LU,1081,Beromünster,9,ZG,1703,Hünenberg,12
3,LU,1088,Hildisrieden,9,ZG,1703,Hünenberg,5
3,LU,1089,Knutwil,9,ZG,1703,Hünenberg,5
3,LU,1093,Neuenkirch,9,ZG,1703,Hünenberg,8
3,LU,1094,Nottwil,9,ZG,1703,Hünenberg,5
3,LU,1098,Ruswil,9,ZG,1703,Hünenberg,12
3,LU,1099,Schenkon,9,ZG,1703,Hünenberg,5
3,LU,1102,Sempach,9,ZG,1703,Hünenberg,6
3,LU,1103,Sursee,9,ZG,1703,Hünenberg,12
3,LU,1104,Triengen,9,ZG,1703,Hünenberg,9
3,LU,1140,Reiden,9,ZG,1703,Hünenberg,5
3,LU,7777,Andere Gemeinden,9,ZG,1703,Hünenberg,70
4,UR,1201,Altdorf (UR),9,ZG,1703,Hünenberg,12
4,UR,1207,Flüelen,9,ZG,1703,Hünenberg,5
4,UR,7777,Andere Gemeinden,9,ZG,1703,Hünenberg,17
5,SZ,1301,Einsiedeln,9,ZG,1703,Hünenberg,5
5,SZ,1311,Gersau,9,ZG,1703,Hünenberg,6
5,SZ,1321,Feusisberg,9,ZG,1703,Hünenberg,5
5,SZ,1322,Freienbach,9,ZG,1703,Hünenberg,7
5,SZ,1331,Küssnacht (SZ),9,ZG,1703,Hünenberg,99
5,SZ,1362,Arth,9,ZG,1703,Hünenberg,105
5,SZ,1364,Ingenbohl,9,ZG,1703,Hünenberg,26
5,SZ,1366,Morschach,9,ZG,1703,Hünenberg,9
5,SZ,1370,Rothenthurm,9,ZG,1703,Hünenberg,5
5,SZ,1371,Sattel,9,ZG,1703,Hünenberg,6
5,SZ,1372,Schwyz,9,ZG,1703,Hünenberg,45
5,SZ,1373,Steinen,9,ZG,1703,Hünenberg,10
5,SZ,7777,Andere Gemeinden,9,ZG,1703,Hünenberg,30
6,OW,1401,Alpnach,9,ZG,1703,Hünenberg,9
6,OW,1404,Kerns,9,ZG,1703,Hünenberg,6
6,OW,1407,Sarnen,9,ZG,1703,Hünenberg,6
6,OW,7777,Andere Gemeinden,9,ZG,1703,Hünenberg,10
7,NW,1507,Hergiswil (NW),9,ZG,1703,Hünenberg,12
7,NW,1508,Oberdorf (NW),9,ZG,1703,Hünenberg,7
7,NW,1509,Stans,9,ZG,1703,Hünenberg,9
