"Typ","Datum","Anzahl","Stand","Meta","Type","Content"
"Genesene","27.06.2020","198","2020-06-28 08:00:00",NA,NA,NA
"Genesene","28.06.2020","198","2020-06-29 08:00:00",NA,NA,NA
"Genesene","29.06.2020","199","2020-06-30 08:00:00",NA,NA,NA
"Genesene","30.06.2020","202","2020-07-01 08:00:00",NA,NA,NA
"Genesene","01.07.2020","202","2020-07-02 08:00:00",NA,NA,NA
"Genesene","02.07.2020","202","2020-07-03 08:00:00",NA,NA,NA
"Genesene","03.07.2020","204","2020-07-04 08:00:00",NA,NA,NA
"Genesene","04.07.2020","204","2020-07-05 08:00:00",NA,NA,NA
"Genesene","05.07.2020","204","2020-07-06 08:00:00",NA,NA,NA
"Genesene","06.07.2020","206","2020-07-07 08:00:00",NA,NA,NA
"Genesene","07.07.2020","209","2020-07-08 08:00:00",NA,NA,NA
"Genesene","08.07.2020","211","2020-07-09 08:00:00",NA,NA,NA
"Genesene","09.07.2020","211","2020-07-10 08:00:00",NA,NA,NA
"Genesene","10.07.2020","211","2020-07-11 08:00:00",NA,NA,NA
"Genesene","11.07.2020","211","2020-07-12 08:00:00",NA,NA,NA
"Genesene","12.07.2020","215","2020-07-13 08:00:00",NA,NA,NA
"Genesene","13.07.2020","221","2020-07-14 08:00:00",NA,NA,NA
"Genesene","14.07.2020","221","2020-07-15 08:00:00",NA,NA,NA
"Genesene","15.07.2020","223","2020-07-16 08:00:00",NA,NA,NA
"Genesene","16.07.2020","223","2020-07-17 08:00:00",NA,NA,NA
"Genesene","17.07.2020","223","2020-07-18 08:00:00",NA,NA,NA
"Genesene","18.07.2020","223","2020-07-19 08:00:00",NA,NA,NA
"Genesene","19.07.2020","224","2020-07-20 08:00:00",NA,NA,NA
"Genesene","20.07.2020","231","2020-07-21 08:00:00",NA,NA,NA
"Genesene","21.07.2020","233","2020-07-22 08:00:00",NA,NA,NA
"Genesene","22.07.2020","236","2020-07-23 08:00:00",NA,NA,NA
"Genesene","23.07.2020","236","2020-07-24 08:00:00",NA,NA,NA
"Genesene","24.07.2020","236","2020-07-25 08:00:00",NA,NA,NA
"Genesene","25.07.2020","236","2020-07-26 08:00:00",NA,NA,NA
"Genesene","26.07.2020","236","2020-07-27 08:00:00",NA,NA,NA
"Genesene","27.07.2020","244","2020-07-28 08:00:00",NA,NA,NA
"Genesene","28.07.2020","242","2020-07-29 08:00:00",NA,NA,NA
"Genesene","29.07.2020","246","2020-07-30 08:00:00",NA,NA,NA
"Genesene","30.07.2020","246","2020-07-31 08:00:00",NA,NA,NA
"Genesene","31.07.2020","246","2020-08-01 08:00:00",NA,NA,NA
"Genesene","01.08.2020","246","2020-08-02 08:00:00",NA,NA,NA
"Genesene","02.08.2020","246","2020-08-03 08:00:00",NA,NA,NA
"Genesene","03.08.2020","251","2020-08-04 08:00:00",NA,NA,NA
"Genesene","04.08.2020","258","2020-08-05 08:00:00",NA,NA,NA
"Genesene","05.08.2020","259","2020-08-06 08:00:00",NA,NA,NA
"Genesene","06.08.2020","259","2020-08-07 08:00:00",NA,NA,NA
"Genesene","07.08.2020","259","2020-08-08 08:00:00",NA,NA,NA
"Genesene","08.08.2020","259","2020-08-09 08:00:00",NA,NA,NA
"Genesene","09.08.2020","261","2020-08-10 08:00:00",NA,NA,NA
"Genesene","10.08.2020","261","2020-08-11 08:00:00",NA,NA,NA
"Genesene","11.08.2020","261","2020-08-12 08:00:00",NA,NA,NA
"Genesene","12.08.2020","266","2020-08-13 08:00:00",NA,NA,NA
"Genesene","13.08.2020","275","2020-08-14 08:00:00",NA,NA,NA
"Genesene","14.08.2020","275","2020-08-15 08:00:00",NA,NA,NA
"Genesene","15.08.2020","275","2020-08-16 08:00:00",NA,NA,NA
"Genesene","16.08.2020","275","2020-08-17 08:00:00",NA,NA,NA
"Genesene","17.08.2020","277","2020-08-18 08:00:00",NA,NA,NA
"Genesene","18.08.2020","278","2020-08-19 08:00:00",NA,NA,NA
"Genesene","19.08.2020","287","2020-08-20 08:00:00",NA,NA,NA
"Genesene","20.08.2020","287","2020-08-21 08:00:00",NA,NA,NA
"Genesene","21.08.2020","287","2020-08-22 08:00:00",NA,NA,NA
"Genesene","22.08.2020","287","2020-08-23 08:00:00",NA,NA,NA
"Genesene","23.08.2020","287","2020-08-24 08:00:00",NA,NA,NA
"Genesene","24.08.2020","296","2020-08-25 08:00:00",NA,NA,NA
"Genesene","25.08.2020","297","2020-08-26 08:00:00",NA,NA,NA
"Genesene","26.08.2020","297","2020-08-27 08:00:00",NA,NA,NA
"Genesene","27.08.2020","301","2020-08-28 08:00:00",NA,NA,NA
"Genesene","28.08.2020","301","2020-08-29 08:00:00",NA,NA,NA
"Genesene","29.08.2020","301","2020-08-30 08:00:00",NA,NA,NA
"Genesene","30.08.2020","311","2020-08-31 08:00:00",NA,NA,NA
"Genesene","31.08.2020","311","2020-09-01 08:00:00",NA,NA,NA
"Genesene","01.09.2020","314","2020-09-02 08:00:00",NA,NA,NA
"Genesene","02.09.2020","316","2020-09-03 08:00:00",NA,NA,NA
"Genesene","03.09.2020","317","2020-09-04 08:00:00",NA,NA,NA
"Genesene","04.09.2020","317","2020-09-05 08:00:00",NA,NA,NA
"Genesene","05.09.2020","317","2020-09-06 08:00:00",NA,NA,NA
"Genesene","06.09.2020","318","2020-09-07 08:00:00",NA,NA,NA
"Genesene","07.09.2020","327","2020-09-08 08:00:00",NA,NA,NA
"Genesene","08.09.2020","335","2020-09-09 08:00:00",NA,NA,NA
"Genesene","09.09.2020","335","2020-09-10 08:00:00",NA,NA,NA
"Genesene","10.09.2020","338","2020-09-11 08:00:00",NA,NA,NA
"Genesene","11.09.2020","338","2020-09-12 08:00:00",NA,NA,NA
"Genesene","12.09.2020","338","2020-09-13 08:00:00",NA,NA,NA
"Genesene","13.09.2020","342","2020-09-14 08:00:00",NA,NA,NA
"Genesene","14.09.2020","359","2020-09-15 08:00:00",NA,NA,NA
"Genesene","15.09.2020","363","2020-09-16 08:00:00",NA,NA,NA
"Genesene","16.09.2020","376","2020-09-17 08:00:00",NA,NA,NA
"Genesene","17.09.2020","376","2020-09-18 08:00:00",NA,NA,NA
"Genesene","18.09.2020","376","2020-09-19 08:00:00",NA,NA,NA
"Genesene","19.09.2020","376","2020-09-20 08:00:00",NA,NA,NA
"Genesene","20.09.2020","376","2020-09-21 08:00:00",NA,NA,NA
"Genesene","21.09.2020","394","2020-09-22 08:00:00",NA,NA,NA
"Genesene","22.09.2020","394","2020-09-23 08:00:00",NA,NA,NA
"Genesene","23.09.2020","397","2020-09-24 08:00:00",NA,NA,NA
"Genesene","24.09.2020","397","2020-09-25 08:00:00",NA,NA,NA
"Genesene","25.09.2020","397","2020-09-26 08:00:00",NA,NA,NA
"Genesene","26.09.2020","397","2020-09-27 08:00:00",NA,NA,NA
"Genesene","27.09.2020","400","2020-09-28 08:00:00",NA,NA,NA
"Genesene","28.09.2020","408","2020-09-29 08:00:00",NA,NA,NA
"Genesene","29.09.2020","409","2020-09-30 08:00:00",NA,NA,NA
"Genesene","30.09.2020","410","2020-10-01 08:00:00",NA,NA,NA
"Genesene","01.10.2020","410","2020-10-02 08:00:00",NA,NA,NA
"Genesene","02.10.2020","410","2020-10-03 08:00:00",NA,NA,NA
"Genesene","03.10.2020","410","2020-10-04 08:00:00",NA,NA,NA
"Genesene","04.10.2020","421","2020-10-05 08:00:00",NA,NA,NA
"Genesene","05.10.2020","421","2020-10-06 08:00:00",NA,NA,NA
"Genesene","06.10.2020","421","2020-10-07 08:00:00",NA,NA,NA
"Genesene","07.10.2020","428","2020-10-08 08:00:00",NA,NA,NA
"Genesene","08.10.2020","433","2020-10-09 08:00:00",NA,NA,NA
"Genesene","09.10.2020","433","2020-10-10 08:00:00",NA,NA,NA
"Genesene","10.10.2020","466","2020-10-11 08:00:00",NA,NA,NA
"Genesene","11.10.2020","470","2020-10-12 08:00:00",NA,NA,NA
"Genesene","12.10.2020","478","2020-10-13 08:00:00",NA,NA,NA
"Genesene","13.10.2020","505","2020-10-14 08:00:00",NA,NA,NA
"Genesene","14.10.2020","532","2020-10-15 08:00:00",NA,NA,NA
"Genesene","15.10.2020","558","2020-10-16 08:00:00",NA,NA,NA
"Genesene","16.10.2020","592","2020-10-17 08:00:00",NA,NA,NA
"Genesene","17.10.2020","624","2020-10-18 08:00:00",NA,NA,NA
"Genesene","18.10.2020","640","2020-10-19 08:00:00",NA,NA,NA
"Genesene","19.10.2020","660","2020-10-20 08:00:00",NA,NA,NA
"Genesene","20.10.2020","696","2020-10-21 08:00:00",NA,NA,NA
"Genesene","21.10.2020","740","2020-10-22 08:00:00",NA,NA,NA
"Genesene","22.10.2020","788","2020-10-23 08:00:00",NA,NA,NA
"Genesene","23.10.2020","852","2020-10-24 08:00:00",NA,NA,NA
"Genesene","24.10.2020","908","2020-10-25 08:00:00",NA,NA,NA
"Genesene","25.10.2020","943","2020-10-26 08:00:00",NA,NA,NA
"Genesene","26.10.2020","952","2020-10-27 08:00:00",NA,NA,NA
"Genesene","27.10.2020","1007","2020-10-28 08:00:00",NA,NA,NA
"Genesene","28.10.2020","1069","2020-10-29 08:00:00",NA,NA,NA
"Genesene","29.10.2020","1131","2020-10-30 08:00:00",NA,NA,NA
"Genesene","30.10.2020","1211","2020-10-31 08:00:00",NA,NA,NA
"Genesene","31.10.2020","1274","2020-11-01 08:00:00",NA,NA,NA
"Genesene","01.11.2020","1330","2020-11-02 08:00:00",NA,NA,NA
"Genesene","02.11.2020","1379","2020-11-03 08:00:00",NA,NA,NA
"Genesene","03.11.2020","1451","2020-11-04 08:00:00",NA,NA,NA
"Genesene","04.11.2020","1525","2020-11-05 08:00:00",NA,NA,NA
"Genesene","05.11.2020","1592","2020-11-06 08:00:00",NA,NA,NA
"Genesene","06.11.2020","1672","2020-11-07 08:00:00",NA,NA,NA
"Genesene","07.11.2020","1754","2020-11-08 08:00:00",NA,NA,NA
"Genesene","08.11.2020","1786","2020-11-09 08:00:00",NA,NA,NA
"Genesene","09.11.2020","1820","2020-11-10 08:00:00",NA,NA,NA
"Genesene","10.11.2020","1878","2020-11-11 08:00:00",NA,NA,NA
"Genesene","11.11.2020","1956","2020-11-12 08:00:00",NA,NA,NA
"Genesene","12.11.2020","2044","2020-11-13 08:00:00",NA,NA,NA
"Genesene","13.11.2020","2112","2020-11-14 08:00:00",NA,NA,NA
"Genesene","14.11.2020","2157","2020-11-15 08:00:00",NA,NA,NA
"Genesene","15.11.2020","2205","2020-11-16 08:00:00",NA,NA,NA
"Genesene","16.11.2020","2237","2020-11-17 08:00:00",NA,NA,NA
"Genesene","17.11.2020","2283","2020-11-18 08:00:00",NA,NA,NA
"Genesene","18.11.2020","2338","2020-11-19 08:00:00",NA,NA,NA
"Genesene","19.11.2020","2397","2020-11-20 08:00:00",NA,NA,NA
"Genesene","20.11.2020","2483","2020-11-21 08:00:00",NA,NA,NA
"Genesene","21.11.2020","2533","2020-11-22 08:00:00",NA,NA,NA
"Genesene","22.11.2020","2575","2020-11-23 08:00:00",NA,NA,NA
"Genesene","23.11.2020","2609","2020-11-24 08:00:00",NA,NA,NA
"Genesene","24.11.2020","2667","2020-11-25 08:00:00",NA,NA,NA
"Genesene","25.11.2020","2740","2020-11-26 08:00:00",NA,NA,NA
"Genesene","26.11.2020","2802","2020-11-27 08:00:00",NA,NA,NA
"Genesene","27.11.2020","2862","2020-11-28 08:00:00",NA,NA,NA
"Genesene","28.11.2020","2910","2020-11-29 08:00:00",NA,NA,NA
"Genesene","29.11.2020","2944","2020-11-30 08:00:00",NA,NA,NA
"Genesene","30.11.2020","3023","2020-12-01 08:00:00",NA,NA,NA
"Genesene","01.12.2020","3075","2020-12-02 08:00:00",NA,NA,NA
"Genesene","02.12.2020","3137","2020-12-03 08:00:00",NA,NA,NA
"Genesene","03.12.2020","3174","2020-12-04 08:00:00",NA,NA,NA
"Genesene","04.12.2020","3217","2020-12-05 08:00:00",NA,NA,NA
"Genesene","05.12.2020","3249","2020-12-06 08:00:00",NA,NA,NA
"Genesene","06.12.2020","3299","2020-12-07 08:00:00",NA,NA,NA
"Genesene","07.12.2020","3356","2020-12-08 08:00:00",NA,NA,NA
"Genesene","08.12.2020","3403","2020-12-09 08:00:00",NA,NA,NA
"Genesene","09.12.2020","3458","2020-12-10 08:00:00",NA,NA,NA
"Genesene","10.12.2020","3495","2020-12-11 08:00:00",NA,NA,NA
"Genesene","11.12.2020","3558","2020-12-12 08:00:00",NA,NA,NA
"Genesene","12.12.2020","3650","2020-12-13 08:00:00",NA,NA,NA
"Genesene","13.12.2020","3668","2020-12-14 08:00:00",NA,NA,NA
"Genesene","14.12.2020","3726","2020-12-15 08:00:00",NA,NA,NA
"Genesene","15.12.2020","3782","2020-12-16 08:00:00",NA,NA,NA
"Todesfälle","01.03.2020","0","2020-03-02 08:00:00",NA,NA,NA
"Todesfälle","02.03.2020","0","2020-03-03 08:00:00",NA,NA,NA
"Todesfälle","03.03.2020","0","2020-03-04 08:00:00",NA,NA,NA
"Todesfälle","04.03.2020","0","2020-03-05 08:00:00",NA,NA,NA
"Todesfälle","05.03.2020","0","2020-03-06 08:00:00",NA,NA,NA
"Todesfälle","06.03.2020","0","2020-03-07 08:00:00",NA,NA,NA
"Todesfälle","07.03.2020","0","2020-03-08 08:00:00",NA,NA,NA
"Todesfälle","08.03.2020","0","2020-03-09 08:00:00",NA,NA,NA
"Todesfälle","09.03.2020","0","2020-03-10 08:00:00",NA,NA,NA
"Todesfälle","10.03.2020","0","2020-03-11 08:00:00",NA,NA,NA
"Todesfälle","11.03.2020","0","2020-03-12 08:00:00",NA,NA,NA
"Todesfälle","12.03.2020","0","2020-03-13 08:00:00",NA,NA,NA
"Todesfälle","13.03.2020","0","2020-03-14 08:00:00",NA,NA,NA
"Todesfälle","14.03.2020","0","2020-03-15 08:00:00",NA,NA,NA
"Todesfälle","15.03.2020","0","2020-03-16 08:00:00",NA,NA,NA
"Todesfälle","16.03.2020","0","2020-03-17 08:00:00",NA,NA,NA
"Todesfälle","17.03.2020","0","2020-03-18 08:00:00",NA,NA,NA
"Todesfälle","18.03.2020","0","2020-03-19 08:00:00",NA,NA,NA
"Todesfälle","19.03.2020","0","2020-03-20 08:00:00",NA,NA,NA
"Todesfälle","20.03.2020","0","2020-03-21 08:00:00",NA,NA,NA
"Todesfälle","21.03.2020","0","2020-03-22 08:00:00",NA,NA,NA
"Todesfälle","22.03.2020","0","2020-03-23 08:00:00",NA,NA,NA
"Todesfälle","23.03.2020","0","2020-03-24 08:00:00",NA,NA,NA
"Todesfälle","24.03.2020","0","2020-03-25 08:00:00",NA,NA,NA
"Todesfälle","25.03.2020","0","2020-03-26 08:00:00",NA,NA,NA
"Todesfälle","26.03.2020","0","2020-03-27 08:00:00",NA,NA,NA
"Todesfälle","27.03.2020","1","2020-03-28 08:00:00",NA,NA,NA
"Todesfälle","28.03.2020","1","2020-03-29 08:00:00",NA,NA,NA
"Todesfälle","29.03.2020","1","2020-03-30 08:00:00",NA,NA,NA
"Todesfälle","30.03.2020","1","2020-03-31 08:00:00",NA,NA,NA
"Todesfälle","31.03.2020","1","2020-04-01 08:00:00",NA,NA,NA
"Todesfälle","01.04.2020","1","2020-04-02 08:00:00",NA,NA,NA
"Todesfälle","02.04.2020","2","2020-04-03 08:00:00",NA,NA,NA
"Todesfälle","03.04.2020","2","2020-04-04 08:00:00",NA,NA,NA
"Todesfälle","04.04.2020","2","2020-04-05 08:00:00",NA,NA,NA
"Todesfälle","05.04.2020","3","2020-04-06 08:00:00",NA,NA,NA
"Todesfälle","06.04.2020","3","2020-04-07 08:00:00",NA,NA,NA
"Todesfälle","07.04.2020","3","2020-04-08 08:00:00",NA,NA,NA
"Todesfälle","08.04.2020","3","2020-04-09 08:00:00",NA,NA,NA
"Todesfälle","09.04.2020","3","2020-04-10 08:00:00",NA,NA,NA
"Todesfälle","10.04.2020","4","2020-04-11 08:00:00",NA,NA,NA
"Todesfälle","11.04.2020","5","2020-04-12 08:00:00",NA,NA,NA
"Todesfälle","12.04.2020","5","2020-04-13 08:00:00",NA,NA,NA
"Todesfälle","13.04.2020","5","2020-04-14 08:00:00",NA,NA,NA
"Todesfälle","14.04.2020","6","2020-04-15 08:00:00",NA,NA,NA
"Todesfälle","15.04.2020","6","2020-04-16 08:00:00",NA,NA,NA
"Todesfälle","16.04.2020","6","2020-04-17 08:00:00",NA,NA,NA
"Todesfälle","17.04.2020","7","2020-04-18 08:00:00",NA,NA,NA
"Todesfälle","18.04.2020","7","2020-04-19 08:00:00",NA,NA,NA
"Todesfälle","19.04.2020","7","2020-04-20 08:00:00",NA,NA,NA
"Todesfälle","20.04.2020","8","2020-04-21 08:00:00",NA,NA,NA
"Todesfälle","21.04.2020","8","2020-04-22 08:00:00",NA,NA,NA
"Todesfälle","22.04.2020","8","2020-04-23 08:00:00",NA,NA,NA
"Todesfälle","23.04.2020","8","2020-04-24 08:00:00",NA,NA,NA
"Todesfälle","24.04.2020","8","2020-04-25 08:00:00",NA,NA,NA
"Todesfälle","25.04.2020","8","2020-04-26 08:00:00",NA,NA,NA
"Todesfälle","26.04.2020","8","2020-04-27 08:00:00",NA,NA,NA
"Todesfälle","27.04.2020","8","2020-04-28 08:00:00",NA,NA,NA
"Todesfälle","28.04.2020","8","2020-04-29 08:00:00",NA,NA,NA
"Todesfälle","29.04.2020","8","2020-04-30 08:00:00",NA,NA,NA
"Todesfälle","30.04.2020","8","2020-05-01 08:00:00",NA,NA,NA
"Todesfälle","01.05.2020","8","2020-05-02 08:00:00",NA,NA,NA
"Todesfälle","02.05.2020","8","2020-05-03 08:00:00",NA,NA,NA
"Todesfälle","03.05.2020","8","2020-05-04 08:00:00",NA,NA,NA
"Todesfälle","04.05.2020","8","2020-05-05 08:00:00",NA,NA,NA
"Todesfälle","05.05.2020","8","2020-05-06 08:00:00",NA,NA,NA
"Todesfälle","06.05.2020","8","2020-05-07 08:00:00",NA,NA,NA
"Todesfälle","07.05.2020","8","2020-05-08 08:00:00",NA,NA,NA
"Todesfälle","08.05.2020","8","2020-05-09 08:00:00",NA,NA,NA
"Todesfälle","09.05.2020","8","2020-05-10 08:00:00",NA,NA,NA
"Todesfälle","10.05.2020","8","2020-05-11 08:00:00",NA,NA,NA
"Todesfälle","11.05.2020","8","2020-05-12 08:00:00",NA,NA,NA
"Todesfälle","12.05.2020","8","2020-05-13 08:00:00",NA,NA,NA
"Todesfälle","13.05.2020","8","2020-05-14 08:00:00",NA,NA,NA
"Todesfälle","14.05.2020","8","2020-05-15 08:00:00",NA,NA,NA
"Todesfälle","15.05.2020","8","2020-05-16 08:00:00",NA,NA,NA
"Todesfälle","16.05.2020","8","2020-05-17 08:00:00",NA,NA,NA
"Todesfälle","17.05.2020","8","2020-05-18 08:00:00",NA,NA,NA
"Todesfälle","18.05.2020","8","2020-05-19 08:00:00",NA,NA,NA
"Todesfälle","19.05.2020","8","2020-05-20 08:00:00",NA,NA,NA
"Todesfälle","20.05.2020","9","2020-05-21 08:00:00",NA,NA,NA
"Todesfälle","21.05.2020","9","2020-05-22 08:00:00",NA,NA,NA
"Todesfälle","22.05.2020","9","2020-05-23 08:00:00",NA,NA,NA
"Todesfälle","23.05.2020","9","2020-05-24 08:00:00",NA,NA,NA
"Todesfälle","24.05.2020","9","2020-05-25 08:00:00",NA,NA,NA
"Todesfälle","25.05.2020","9","2020-05-26 08:00:00",NA,NA,NA
"Todesfälle","26.05.2020","9","2020-05-27 08:00:00",NA,NA,NA
"Todesfälle","27.05.2020","9","2020-05-28 08:00:00",NA,NA,NA
"Todesfälle","28.05.2020","9","2020-05-29 08:00:00",NA,NA,NA
"Todesfälle","29.05.2020","9","2020-05-30 08:00:00",NA,NA,NA
"Todesfälle","30.05.2020","9","2020-05-31 08:00:00",NA,NA,NA
"Todesfälle","31.05.2020","9","2020-06-01 08:00:00",NA,NA,NA
"Todesfälle","01.06.2020","9","2020-06-02 08:00:00",NA,NA,NA
"Todesfälle","02.06.2020","9","2020-06-03 08:00:00",NA,NA,NA
"Todesfälle","03.06.2020","9","2020-06-04 08:00:00",NA,NA,NA
"Todesfälle","04.06.2020","9","2020-06-05 08:00:00",NA,NA,NA
"Todesfälle","05.06.2020","9","2020-06-06 08:00:00",NA,NA,NA
"Todesfälle","06.06.2020","9","2020-06-07 08:00:00",NA,NA,NA
"Todesfälle","07.06.2020","9","2020-06-08 08:00:00",NA,NA,NA
"Todesfälle","08.06.2020","9","2020-06-09 08:00:00",NA,NA,NA
"Todesfälle","09.06.2020","9","2020-06-10 08:00:00",NA,NA,NA
"Todesfälle","10.06.2020","9","2020-06-11 08:00:00",NA,NA,NA
"Todesfälle","11.06.2020","9","2020-06-12 08:00:00",NA,NA,NA
"Todesfälle","12.06.2020","9","2020-06-13 08:00:00",NA,NA,NA
"Todesfälle","13.06.2020","9","2020-06-14 08:00:00",NA,NA,NA
"Todesfälle","14.06.2020","9","2020-06-15 08:00:00",NA,NA,NA
"Todesfälle","15.06.2020","9","2020-06-16 08:00:00",NA,NA,NA
"Todesfälle","16.06.2020","9","2020-06-17 08:00:00",NA,NA,NA
"Todesfälle","17.06.2020","9","2020-06-18 08:00:00",NA,NA,NA
"Todesfälle","18.06.2020","9","2020-06-19 08:00:00",NA,NA,NA
"Todesfälle","19.06.2020","9","2020-06-20 08:00:00",NA,NA,NA
"Todesfälle","20.06.2020","9","2020-06-21 08:00:00",NA,NA,NA
"Todesfälle","21.06.2020","9","2020-06-22 08:00:00",NA,NA,NA
"Todesfälle","22.06.2020","9","2020-06-23 08:00:00",NA,NA,NA
"Todesfälle","23.06.2020","9","2020-06-24 08:00:00",NA,NA,NA
"Todesfälle","24.06.2020","9","2020-06-25 08:00:00",NA,NA,NA
"Todesfälle","25.06.2020","9","2020-06-26 08:00:00",NA,NA,NA
"Todesfälle","26.06.2020","9","2020-06-27 08:00:00",NA,NA,NA
"Todesfälle","27.06.2020","9","2020-06-28 08:00:00",NA,NA,NA
"Todesfälle","28.06.2020","9","2020-06-29 08:00:00",NA,NA,NA
"Todesfälle","29.06.2020","9","2020-06-30 08:00:00",NA,NA,NA
"Todesfälle","30.06.2020","9","2020-07-01 08:00:00",NA,NA,NA
"Todesfälle","01.07.2020","9","2020-07-02 08:00:00",NA,NA,NA
"Todesfälle","02.07.2020","9","2020-07-03 08:00:00",NA,NA,NA
"Todesfälle","03.07.2020","9","2020-07-04 08:00:00",NA,NA,NA
"Todesfälle","04.07.2020","9","2020-07-05 08:00:00",NA,NA,NA
"Todesfälle","05.07.2020","9","2020-07-06 08:00:00",NA,NA,NA
"Todesfälle","06.07.2020","9","2020-07-07 08:00:00",NA,NA,NA
"Todesfälle","07.07.2020","9","2020-07-08 08:00:00",NA,NA,NA
"Todesfälle","08.07.2020","9","2020-07-09 08:00:00",NA,NA,NA
"Todesfälle","09.07.2020","9","2020-07-10 08:00:00",NA,NA,NA
"Todesfälle","10.07.2020","9","2020-07-11 08:00:00",NA,NA,NA
"Todesfälle","11.07.2020","9","2020-07-12 08:00:00",NA,NA,NA
"Todesfälle","12.07.2020","9","2020-07-13 08:00:00",NA,NA,NA
"Todesfälle","13.07.2020","9","2020-07-14 08:00:00",NA,NA,NA
"Todesfälle","14.07.2020","9","2020-07-15 08:00:00",NA,NA,NA
"Todesfälle","15.07.2020","9","2020-07-16 08:00:00",NA,NA,NA
"Todesfälle","16.07.2020","9","2020-07-17 08:00:00",NA,NA,NA
"Todesfälle","17.07.2020","9","2020-07-18 08:00:00",NA,NA,NA
"Todesfälle","18.07.2020","9","2020-07-19 08:00:00",NA,NA,NA
"Todesfälle","19.07.2020","9","2020-07-20 08:00:00",NA,NA,NA
"Todesfälle","20.07.2020","9","2020-07-21 08:00:00",NA,NA,NA
"Todesfälle","21.07.2020","9","2020-07-22 08:00:00",NA,NA,NA
"Todesfälle","22.07.2020","9","2020-07-23 08:00:00",NA,NA,NA
"Todesfälle","23.07.2020","9","2020-07-24 08:00:00",NA,NA,NA
"Todesfälle","24.07.2020","9","2020-07-25 08:00:00",NA,NA,NA
"Todesfälle","25.07.2020","9","2020-07-26 08:00:00",NA,NA,NA
"Todesfälle","26.07.2020","9","2020-07-27 08:00:00",NA,NA,NA
"Todesfälle","27.07.2020","9","2020-07-28 08:00:00",NA,NA,NA
"Todesfälle","28.07.2020","9","2020-07-29 08:00:00",NA,NA,NA
"Todesfälle","29.07.2020","9","2020-07-30 08:00:00",NA,NA,NA
"Todesfälle","30.07.2020","9","2020-07-31 08:00:00",NA,NA,NA
"Todesfälle","31.07.2020","9","2020-08-01 08:00:00",NA,NA,NA
"Todesfälle","01.08.2020","9","2020-08-02 08:00:00",NA,NA,NA
"Todesfälle","02.08.2020","9","2020-08-03 08:00:00",NA,NA,NA
"Todesfälle","03.08.2020","9","2020-08-04 08:00:00",NA,NA,NA
"Todesfälle","04.08.2020","9","2020-08-05 08:00:00",NA,NA,NA
"Todesfälle","05.08.2020","9","2020-08-06 08:00:00",NA,NA,NA
"Todesfälle","06.08.2020","9","2020-08-07 08:00:00",NA,NA,NA
"Todesfälle","07.08.2020","9","2020-08-08 08:00:00",NA,NA,NA
"Todesfälle","08.08.2020","9","2020-08-09 08:00:00",NA,NA,NA
"Todesfälle","09.08.2020","9","2020-08-10 08:00:00",NA,NA,NA
"Todesfälle","10.08.2020","9","2020-08-11 08:00:00",NA,NA,NA
"Todesfälle","11.08.2020","9","2020-08-12 08:00:00",NA,NA,NA
"Todesfälle","12.08.2020","9","2020-08-13 08:00:00",NA,NA,NA
"Todesfälle","13.08.2020","9","2020-08-14 08:00:00",NA,NA,NA
"Todesfälle","14.08.2020","9","2020-08-15 08:00:00",NA,NA,NA
"Todesfälle","15.08.2020","9","2020-08-16 08:00:00",NA,NA,NA
"Todesfälle","16.08.2020","9","2020-08-17 08:00:00",NA,NA,NA
"Todesfälle","17.08.2020","9","2020-08-18 08:00:00",NA,NA,NA
"Todesfälle","18.08.2020","9","2020-08-19 08:00:00",NA,NA,NA
"Todesfälle","19.08.2020","9","2020-08-20 08:00:00",NA,NA,NA
"Todesfälle","20.08.2020","9","2020-08-21 08:00:00",NA,NA,NA
"Todesfälle","21.08.2020","9","2020-08-22 08:00:00",NA,NA,NA
"Todesfälle","22.08.2020","9","2020-08-23 08:00:00",NA,NA,NA
"Todesfälle","23.08.2020","9","2020-08-24 08:00:00",NA,NA,NA
"Todesfälle","24.08.2020","9","2020-08-25 08:00:00",NA,NA,NA
"Todesfälle","25.08.2020","9","2020-08-26 08:00:00",NA,NA,NA
"Todesfälle","26.08.2020","9","2020-08-27 08:00:00",NA,NA,NA
"Todesfälle","27.08.2020","9","2020-08-28 08:00:00",NA,NA,NA
"Todesfälle","28.08.2020","9","2020-08-29 08:00:00",NA,NA,NA
"Todesfälle","29.08.2020","9","2020-08-30 08:00:00",NA,NA,NA
"Todesfälle","30.08.2020","9","2020-08-31 08:00:00",NA,NA,NA
"Todesfälle","31.08.2020","9","2020-09-01 08:00:00",NA,NA,NA
"Todesfälle","01.09.2020","9","2020-09-02 08:00:00",NA,NA,NA
"Todesfälle","02.09.2020","9","2020-09-03 08:00:00",NA,NA,NA
"Todesfälle","03.09.2020","9","2020-09-04 08:00:00",NA,NA,NA
"Todesfälle","04.09.2020","9","2020-09-05 08:00:00",NA,NA,NA
"Todesfälle","05.09.2020","9","2020-09-06 08:00:00",NA,NA,NA
"Todesfälle","06.09.2020","9","2020-09-07 08:00:00",NA,NA,NA
"Todesfälle","07.09.2020","9","2020-09-08 08:00:00",NA,NA,NA
"Todesfälle","08.09.2020","9","2020-09-09 08:00:00",NA,NA,NA
"Todesfälle","09.09.2020","9","2020-09-10 08:00:00",NA,NA,NA
